type,lat,lon,activity_score,year,nightlights,ndbi
gardener,-1.9782546,30.1345654,1,2018,12.951079,0.05951469704160032
garden,-1.9787397,30.1344747,1,2018,12.951079,0.05951469704160032
parking_space,-1.9603625,30.1194845,1,2018,21.924524,0.05951469704160032
fixme,-1.9583727,30.1191006,1,2018,21.924524,0.05951469704160032
parking_space,-1.9586967,30.1190173,1,2018,21.924524,0.05951469704160032
fixme,-1.9587104,30.1189819,1,2018,21.924524,-0.155934
fixme,-1.9581349,30.119580200000005,1,2018,21.924524,0.05951469704160032
parking_space,-1.9604424,30.1200384,1,2018,21.924524,0.05951469704160032
parking_space,-1.9618106,30.1200473,1,2018,19.36076,0.12551792
parking_space,-1.9609,30.1197204,1,2018,21.924524,0.05951469704160032
parking_space,-1.9612548000000003,30.1198992,1,2018,19.36076,0.15228666
playground,-1.9615593,30.119533199999992,1,2018,19.36076,0.05951469704160032
bank,-1.9581306,30.1196002,1,2018,21.924524,-0.155934
bank,-1.9581367,30.119605799999995,1,2018,21.924524,-0.155934
parking_space,-1.9604451000000005,30.120059500000004,1,2018,21.924524,0.05951469704160032
fixme,-1.9594738,30.119278000000005,1,2018,21.924524,-0.155934
bank,-1.9581162,30.11962189999999,1,2018,21.924524,-0.155934
fixme,-1.9720974,30.1328236,1,2018,16.528154,0.05951469704160032
fixme,-1.9721912,30.1327926,1,2018,16.528154,0.05951469704160032
fixme,-1.9721462,30.1326094,1,2018,16.528154,0.05951469704160032
fixme,-1.9720369,30.1325034,1,2018,16.528154,0.05951469704160032
parking_space,-1.9719491,30.132258100000005,1,2018,16.528154,0.07620601
fixme,-1.9718698,30.132359900000004,1,2018,16.528154,0.07620601
fixme,-1.9718227,30.1323213,1,2018,16.528154,0.05951469704160032
garden,-1.9716513,30.1324434,1,2018,16.528154,0.05951469704160032
fixme,-1.9718248,30.1325205,1,2018,16.528154,0.05951469704160032
fixme,-1.9717412,30.132560100000003,1,2018,16.528154,0.05951469704160032
fixme,-1.971738,30.1324305,1,2018,16.528154,0.07620601
fixme,-1.9716041,30.1321917,1,2018,16.528154,0.07620601
fixme,-1.971497,30.1321778,1,2018,16.528154,0.05951469704160032
garden,-1.970565,30.1306226,1,2018,11.34021,0.07620601
garden,-1.9710738999999995,30.130377400000004,1,2018,11.34021,0.07620601
fixme,-1.971482,30.131974300000003,1,2018,16.528154,0.07620601
fixme,-1.9713363,30.1319186,1,2018,16.528154,0.07620601
fixme,-1.9714176999999995,30.1318757,1,2018,16.528154,0.07620601
fixme,-1.9715066,30.131804,1,2018,11.34021,0.07620601
garden,-1.9712356,30.1317397,1,2018,11.34021,0.07620601
fixme,-1.9712785,30.1316905,1,2018,11.34021,0.07620601
fixme,-1.9715666,30.131530899999994,1,2018,11.34021,0.07620601
parking_space,-1.9715258999999992,30.1314388,1,2018,11.34021,0.05951469704160032
fixme,-1.9713588,30.1314495,1,2018,11.34021,0.05951469704160032
fixme,-1.9717273,30.1317847,1,2018,11.34021,0.05951469704160032
garden,-1.9718452,30.1317365,1,2018,11.34021,0.05951469704160032
parking_space,-1.9716716,30.131654000000005,1,2018,11.34021,0.05951469704160032
fixme,-1.9710653,30.131300600000003,1,2018,11.34021,0.05951469704160032
garden,-1.9711467,30.131193499999995,1,2018,11.34021,0.05951469704160032
fixme,-1.9714606,30.131281300000005,1,2018,11.34021,0.05951469704160032
garden,-1.9715623,30.1311764,1,2018,11.34021,0.05951469704160032
fixme,-1.9714734,30.1311474,1,2018,11.34021,0.05951469704160032
fixme,-1.9717166,30.1311271,1,2018,11.34021,0.05951469704160032
fixme,-1.9717166,30.130997500000003,1,2018,11.34021,0.07620601
fixme,-1.9718569,30.131357399999995,1,2018,11.34021,0.05951469704160032
fixme,-1.9716116,30.131347700000003,1,2018,11.34021,0.05951469704160032
fixme,-1.9716995,30.131487,1,2018,11.34021,0.05951469704160032
fixme,-1.9719983,30.1315866,1,2018,11.34021,0.05951469704160032
fixme,-1.972024,30.131432300000004,1,2018,11.34021,0.05951469704160032
garden,-1.9721097,30.1315212,1,2018,11.34021,0.05951469704160032
garden,-1.9722308,30.13170759999999,1,2018,11.34021,0.07620601
fixme,-1.9712324,30.1309461,1,2018,11.34021,0.05951469704160032
parking_space,-1.9713674000000003,30.1309,1,2018,11.34021,0.07620601
garden,-1.9711874000000005,30.1296458,1,2018,11.34021,0.05951469704160032
fixme,-1.9721665,30.130247800000003,1,2018,11.34021,0.07620601
fixme,-1.972099,30.1304588,1,2018,11.34021,0.05951469704160032
fixme,-1.9723292999999995,30.1305037,1,2018,11.34021,0.07620601
fixme,-1.9721954,30.13063869999999,1,2018,11.34021,0.05951469704160032
fixme,-1.9716363,30.1309097,1,2018,11.34021,0.05951469704160032
fixme,-1.9713813,30.131084200000004,1,2018,11.34021,0.05951469704160032
fixme,-1.9721204999999995,30.1312503,1,2018,11.34021,0.05951469704160032
fixme,-1.9723615,30.1311914,1,2018,11.34021,0.05951469704160032
fixme,-1.9723138,30.1314578,1,2018,11.34021,0.05951469704160032
fixme,-1.972113,30.130975800000005,1,2018,11.34021,0.05951469704160032
fixme,-1.9719896,30.131047500000005,1,2018,11.34021,0.07620601
fixme,-1.971169,30.13160119999999,1,2018,11.34021,0.07620601
fixme,-1.9711518,30.1324302,1,2018,16.528154,0.07620601
fixme,-1.9722077,30.132324100000005,1,2018,16.528154,0.05951469704160032
fixme,-1.9718835,30.130665999999994,1,2018,11.34021,0.07620601
garden,-1.9706526,30.12949559999999,1,2018,11.34021,0.16185431
fixme,-1.9703226,30.1314147,1,2018,11.34021,0.05951469704160032
garden,-1.9702280000000003,30.1311193,1,2018,11.34021,0.05951469704160032
fixme,-1.9706038,30.1275851,1,2018,11.34021,0.05951469704160032
fuel,-1.975448,30.076842,1,2018,11.81816,0.05951469704160032
educational_institution,-1.9751937,30.0758984,1,2018,11.81816,0.12302174
hotel,-1.9469731,30.0781828,1,2018,19.402376,-0.15714286
fixme,-1.9481583,30.080398200000005,1,2018,22.740583,0.048958335
childcare,-1.9490472,30.0825228,1,2018,24.219973,0.05951469704160032
place_of_worship,-1.9464888,30.0780183,1,2018,19.402376,0.05951469704160032
artwork,-1.9673369000000005,30.1025213,1,2018,15.554451,0.05951469704160032
fixme,-1.9459743,30.0847394,1,2018,18.521046,0.048958335
fixme,-1.9438537,30.080464800000005,1,2018,19.402376,0.05951469704160032
sports_centre,-1.9432668,30.0838497,1,2018,18.521046,-0.18257345
commercial,-1.946769,30.0861939,1,2018,18.521046,-0.17230903
commercial,-1.9467505,30.086230600000004,1,2018,18.521046,-0.17230903
commercial,-1.9463586,30.0870391,1,2018,21.327528,0.05951469704160032
commercial,-1.9462956,30.0853072,1,2018,18.521046,0.05951469704160032
commercial,-1.9523788,30.0915045,1,2018,65.43713,0.31922007
commercial,-1.9433795,30.0806444,1,2018,19.402376,0.05951469704160032
commercial,-1.9416230999999995,30.0784016,1,2018,22.213717,0.016137708
commercial,-1.941572,30.078070499999995,1,2018,22.213717,0.05951469704160032
industrial,-1.9375207,30.0878206,1,2018,17.322203,0.05951469704160032
commercial,-1.9501028,30.0901219,1,2018,28.073633,0.05951469704160032
commercial,-1.9503464,30.0904172,1,2018,28.073633,0.05951469704160032
commercial,-1.9404493,30.091175,1,2018,23.895214,0.05951469704160032
commercial,-1.9470858,30.079891499999995,1,2018,19.402376,-0.15714286
commercial,-1.949692,30.0807505,1,2018,22.740583,0.048958335
swimming_pool,-1.9215960000000003,30.0760288,1,2018,7.344617,-0.10325655
pitch,-1.914436,30.0713131,1,2018,9.433331,0.05951469704160032
sports_centre,-1.9464391000000003,30.0893562,1,2018,21.327528,0.05951469704160032
educational_institution,-1.9169317,30.0889418,1,2018,9.590598,0.05951469704160032
theatre,-1.9165976,30.0893363,1,2018,9.590598,0.05951469704160032
school,-1.9462372999999995,30.0856511,1,2018,18.521046,-0.17230903
agricultural_engines,-1.974009,30.1515099,1,2018,6.8879533,0.05951469704160032
terminal,-1.9646666,30.1346635,1,2018,41.585663,0.05951469704160032
playground,-1.9565765,30.1138848,1,2018,26.518906,-0.21980368
place_of_worship,-1.95232,30.122029600000005,1,2018,20.2098,0.11847901
bank,-1.9572545,30.1152746,1,2018,30.529055,0.05951469704160032
bank,-1.9573078,30.1153462,1,2018,30.529055,0.05951469704160032
fixme,-1.9611966000000003,30.1293621,1,2018,22.329626,-0.04006541
swimming_pool,-1.9544831,30.1255633,1,2018,14.142949,0.05951469704160032
dentist,-1.9484851,30.122032600000004,1,2018,19.481176,0.13820766
pitch,-1.9505779000000003,30.1208078,1,2018,19.481176,0.11847901
hotel,-1.9616447,30.1346777,1,2018,41.585663,0.05951469704160032
parking_space,-1.9617568,30.1345951,1,2018,41.585663,0.05951469704160032
kindergarten,-1.9619578,30.1343458,1,2018,41.585663,0.05951469704160032
clinic,-1.9616182,30.1340839,1,2018,41.585663,0.05951469704160032
company,-1.9614313,30.1339577,1,2018,41.585663,0.05951469704160032
place_of_worship,-1.9605397,30.134920600000004,1,2018,22.486475,0.05951469704160032
parking_space,-1.960802,30.1346746,1,2018,22.486475,0.05951469704160032
charity,-1.960626,30.135068900000004,1,2018,22.486475,0.05951469704160032
commercial,-1.964729,30.119743,1,2018,19.36076,0.05951469704160032
yes,-1.9617565,30.1341317,1,2018,41.585663,0.05951469704160032
garden,-1.9613873,30.1342174,1,2018,41.585663,0.05951469704160032
parking_entrance,-1.9656660999999995,30.117607199999995,1,2018,9.116568,-0.028790787
waste_disposal,-1.9431719,30.0797097,1,2018,19.402376,0.05951469704160032
swimming_pool,-1.9367838,30.077368400000005,1,2018,20.40798,0.056664005
swimming_pool,-1.936769,30.0773721,1,2018,20.40798,0.056664005
swimming_pool,-1.9367607,30.077377599999995,1,2018,20.40798,0.05951469704160032
sports_centre,-1.9466835,30.076653199999992,1,2018,28.399105,0.05951469704160032
garden,-1.9615479,30.1353608,1,2018,41.585663,-0.00064724917
restaurant,-1.9605559,30.1361224,1,2018,22.486475,0.05951469704160032
beverages,-1.960261,30.13620819999999,1,2018,22.486475,-0.00064724917
bar,-1.9609457,30.134968799999992,1,2018,22.486475,0.056566652
guest_house,-1.9605881,30.135934700000004,1,2018,22.486475,0.05951469704160032
hardware,-1.9601941,30.1364015,1,2018,19.971115,-0.00064724917
commercial,-1.973774499999999,30.1325785,1,2018,16.528154,0.07620601
cafe,-1.9644561,30.1189864,1,2018,19.36076,0.05951469704160032
clinic,-1.9645721000000005,30.1197298,1,2018,19.36076,0.05951469704160032
hotel,-1.9986760999999995,30.095847800000005,1,2018,7.54951,-0.14876449
hotel,-1.9982124,30.0953754,1,2018,7.54951,-0.14876449
commercial,-1.9792545,30.2217322,1,2018,5.86045,0.05951469704160032
information,-1.9635858,30.1314874,1,2018,22.329626,0.05951469704160032
garden,-1.9632517,30.1272007,1,2018,17.135603,0.05951469704160032
cafe,-1.9625163,30.124963,1,2018,17.135603,0.05951469704160032
hairdresser,-1.9624935,30.1248432,1,2018,17.135603,0.05951469704160032
parking_space,-1.9624022,30.1247034,1,2018,17.135603,0.05951469704160032
beauty,-1.9623245,30.1246015,1,2018,17.135603,0.05951469704160032
bicycle,-1.9621717,30.124392300000004,1,2018,17.135603,0.12551792
hairdresser,-1.9620403,30.124437900000004,1,2018,17.135603,0.12551792
supermarket,-1.9618527,30.1234991,1,2018,17.135603,0.12551792
clinic,-1.9627327,30.1234243,1,2018,17.135603,0.12551792
car_wash,-1.9613495,30.1226492,1,2018,19.36076,0.05951469704160032
hairdresser,-1.9613844,30.1225795,1,2018,19.36076,0.12551792
guest_house,-1.9612576,30.12245739999999,1,2018,19.36076,0.05951469704160032
bank,-1.9609702,30.121641600000004,1,2018,21.924524,0.05951469704160032
supermarket,-1.9608591,30.121555,1,2018,21.924524,0.12551792
place_of_worship,-1.9615162,30.1214334,1,2018,19.36076,0.12551792
pharmacy,-1.9614671,30.12110489999999,1,2018,19.36076,0.12551792
cosmetics,-1.9614135,30.119943499999994,1,2018,19.36076,0.05951469704160032
parking_space,-1.961258,30.120031999999995,1,2018,19.36076,0.12551792
bank,-1.9610222,30.1198631,1,2018,21.924524,0.15228666
studio,-1.9599258,30.121247099999994,1,2018,21.924524,0.05951469704160032
nightclub,-1.9599847,30.1209574,1,2018,21.924524,0.05951469704160032
bank,-1.9609417,30.119685999999994,1,2018,21.924524,0.15228666
place_of_worship,-1.9597324,30.1187023,1,2018,21.924524,-0.155934
pharmacy,-2.0295413,30.1029892,1,2018,2.0451627,0.05951469704160032
pharmacy,-1.9683333000000005,30.1031931,1,2018,15.554451,0.05951469704160032
pharmacy,-1.9682464,30.10315629999999,1,2018,15.554451,0.1171875
pharmacy,-1.9677719,30.1030963,1,2018,15.554451,0.05951469704160032
supermarket,-1.9676125,30.1030638,1,2018,15.554451,0.05951469704160032
coffee,-1.9675346,30.1030447,1,2018,15.554451,0.05951469704160032
pharmacy,-1.9784452999999995,30.1049088,1,2018,13.670059,0.05951469704160032
restaurant,-1.9923375,30.098673300000005,1,2018,7.2488723,-0.018137848
hotel,-1.9900041,30.1012967,1,2018,7.8833656,0.05951469704160032
pharmacy,-1.9855823999999995,30.102898700000004,1,2018,11.437196,-0.11676203
pharmacy,-1.9828724,30.1037449,1,2018,14.100403,0.028484233
pharmacy,-1.9825765,30.1038026,1,2018,14.100403,0.05951469704160032
hospital,-1.9810854,30.1045551,1,2018,14.100403,0.05951469704160032
fast_food,-1.9809408,30.1046255,1,2018,14.100403,0.05951469704160032
pharmacy,-1.9808439,30.104625899999995,1,2018,14.100403,0.05951469704160032
pharmacy,-1.9806564,30.104640700000004,1,2018,14.100403,0.028484233
fast_food,-1.9787325,30.1049112,1,2018,13.670059,0.05951469704160032
pharmacy,-1.9786578,30.1049091,1,2018,13.670059,0.05951469704160032
restaurant,-1.9997423,30.094090099999992,1,2018,7.54951,-0.09206855
pharmacy,-1.9783901,30.1049083,1,2018,13.670059,0.05951469704160032
restaurant,-1.9779517,30.1047346,1,2018,14.592623,0.05951469704160032
pharmacy,-1.9777909,30.1047077,1,2018,14.592623,0.05951469704160032
fast_food,-1.9777692,30.1046279,1,2018,14.592623,0.05951469704160032
hospital,-1.9774072,30.1044734,1,2018,14.592623,0.05951469704160032
pharmacy,-1.9765135000000005,30.1044226,1,2018,14.592623,0.05951469704160032
coffee,-1.976288,30.1043883,1,2018,14.592623,0.05951469704160032
bar,-1.9768027,30.105177000000005,1,2018,13.670059,-0.1229754
pharmacy,-1.9757366,30.1047682,1,2018,14.592623,0.05951469704160032
coffee,-1.9756492000000003,30.1047742,1,2018,14.592623,0.026370866
pharmacy,-1.9743693,30.1044086,1,2018,15.499424,0.092639595
bar,-1.9740553,30.104423,1,2018,15.499424,0.05951469704160032
bar,-1.9737078,30.1045832,1,2018,15.499424,0.05951469704160032
cafe,-1.97367,30.10452259999999,1,2018,15.499424,0.05951469704160032
pharmacy,-1.9735165,30.1042566,1,2018,15.499424,0.05951469704160032
restaurant,-1.9733572,30.104127399999992,1,2018,15.499424,0.092639595
bar,-1.9728699000000005,30.1040148,1,2018,15.499424,0.05951469704160032
cafe,-1.9727063,30.103948400000004,1,2018,15.499424,0.092639595
restaurant,-1.9718192000000003,30.1038006,1,2018,15.499424,0.092639595
bar,-1.9702078,30.103050000000003,1,2018,15.499424,0.092639595
bar,-1.9691676,30.103704400000005,1,2018,15.554451,0.1171875
bar,-1.9686902,30.102817900000005,1,2018,15.554451,0.05951469704160032
pharmacy,-1.9740808,30.1042277,1,2018,15.499424,0.092639595
fast_food,-1.9659105,30.1034048,1,2018,15.554451,0.05951469704160032
restaurant,-1.933409,30.0795277,1,2018,20.772465,0.05951469704160032
hospital,-1.9683476,30.1214785,1,2018,11.569615,0.05951469704160032
convenience,-1.964708,30.1198083,1,2018,19.36076,0.05951469704160032
greengrocer,-1.9199212999999995,30.0917125,1,2018,12.784887,0.05951469704160032
events_venue,-1.9615457999999992,30.1307103,1,2018,22.329626,0.05951469704160032
parking_space,-1.9608534,30.13460179999999,1,2018,22.486475,0.056566652
school,-1.9601734,30.1352583,1,2018,22.486475,0.05951469704160032
parking_space,-1.9604981,30.1348458,1,2018,22.486475,0.056566652
motel,-1.9621375000000003,30.137184999999995,1,2018,35.61858,-0.00064724917
bar,-1.961967,30.137094,1,2018,35.61858,0.05951469704160032
parking_space,-1.9614165,30.130307999999992,1,2018,22.329626,0.05951469704160032
garden,-1.960905,30.1302554,1,2018,12.934629,0.05951469704160032
garden,-1.9613654,30.131032999999995,1,2018,22.329626,0.05951469704160032
gift,-1.9613377000000003,30.122443,1,2018,19.36076,0.05951469704160032
motel,-1.961853,30.1296633,1,2018,22.329626,-0.04006541
place_of_worship,-1.9623763000000003,30.1284591,1,2018,22.329626,-0.04006541
clothes,-1.9619911,30.1281724,1,2018,22.329626,0.05951469704160032
parking_space,-1.9618523,30.1278322,1,2018,22.329626,-0.04006541
car_wash,-1.9620701,30.1278527,1,2018,22.329626,0.05951469704160032
dairy,-1.9620561000000003,30.1266294,1,2018,17.135603,-0.04006541
motorcycle_repair,-1.9611258,30.1251245,1,2018,17.135603,0.05951469704160032
place_of_worship,-1.9611847,30.12483,1,2018,17.135603,0.12551792
place_of_worship,-1.9589829,30.1246689,1,2018,15.164648,0.05951469704160032
hairdresser,-1.9582605,30.1249294,1,2018,15.164648,0.05951469704160032
place_of_worship,-1.98328,30.1314802,1,2018,6.61801,0.05951469704160032
telecommunication,-1.9833649000000004,30.1324012,1,2018,8.372618,0.05951469704160032
pharmacy,-1.9831453999999995,30.1322223,1,2018,8.372618,0.05951469704160032
hairdresser,-1.9836073,30.1322955,1,2018,6.39216,0.05951469704160032
shoes,-1.9834448,30.1323999,1,2018,8.372618,0.05951469704160032
fast_food,-1.9838187,30.1322277,1,2018,6.39216,0.05951469704160032
educational_institution,-1.9848022,30.1316394,1,2018,5.647124,0.05951469704160032
school,-1.9850582,30.1314619,1,2018,5.647124,0.1635054
laboratory,-1.9860986,30.1313412,1,2018,5.647124,0.1635054
research_institute,-1.9871166,30.131565899999995,1,2018,5.647124,0.05951469704160032
educational_institution,-1.9872209,30.132544599999992,1,2018,6.39216,0.05951469704160032
school,-1.9879321,30.1317394,1,2018,5.647124,0.05951469704160032
commercial,-1.9708886999999995,30.1315609,1,2018,11.34021,0.05951469704160032
commercial,-1.9710289,30.1318678,1,2018,16.528154,0.05951469704160032
commercial,-1.9716057,30.1327991,1,2018,16.528154,0.05951469704160032
taxi,-2.0009540999999995,30.0912124,1,2018,4.871567,0.05951469704160032
driver_training,-2.002639,30.0911945,1,2018,3.7080607,0.05951469704160032
school,-2.0058704,30.0901216,1,2018,3.7080607,0.05951469704160032
parking_space,-2.0046865999999994,30.0921868,1,2018,5.6587415,0.05951469704160032
commercial,-2.0211904,30.0858662,1,2018,0.8833161,0.05951469704160032
place_of_worship,-2.0090889,30.0905421,1,2018,1.6430343,0.05951469704160032
place_of_worship,-2.0111537,30.0908001,1,2018,1.5035223,0.05951469704160032
school,-2.0221384,30.0860648,1,2018,0.8833161,0.05951469704160032
place_of_worship,-2.0212882,30.08718959999999,1,2018,0.8891963,0.05951469704160032
place_of_worship,-2.0248382,30.0838834,1,2018,0.74827,0.05951469704160032
marketplace,-2.0050249,30.0900459,1,2018,3.7080607,0.05951469704160032
hospital,-2.0154887,30.0887325,1,2018,1.1480644,0.05951469704160032
car_wash,-1.9584944,30.1264866,1,2018,15.164648,0.09196858
cafe,-1.9618618000000003,30.1370294,1,2018,35.61858,-0.00064724917
supermarket,-1.9615865,30.1369915,1,2018,35.61858,-0.00064724917
pharmacy,-1.9611709,30.1369802,1,2018,35.61858,0.05951469704160032
butcher,-1.9611302,30.1367765,1,2018,35.61858,0.05951469704160032
clothes,-1.9613043,30.136720300000004,1,2018,35.61858,0.05951469704160032
fast_food,-1.9613057,30.1365995,1,2018,35.61858,0.05951469704160032
